URL,Company Name,Company URL,Job Title,Description Summary,Skills,Compensation,Location,Employment Type,Experience Level,Department,Crypto Focus,Source,Date
https://www.linkedin.com/jobs/view/senior-engineering-manager-builder-tools-at-hadrian-4400469340?utm_source=Multicoin+Capital+job+board&utm_medium=getro.com&gh_src=Multicoin+Capital+job+board,Hadrian,hadrian.com,"Senior Engineering Manager, Builder Tools","As the Senior Engineering Manager of Builder Tools, you will lead a team focused on improving engineering productivity and internal tooling. Your role involves enhancing the software development lifecycle and implementing AI-assisted development practices to optimize workflows.",CI/CD; GitHub Actions; AWS; GCP; Kubernetes; Datadog; Prometheus; AI-assisted development; LLM APIs; software engineering,,"Los Angeles, CA",Full-time,Senior,Engineering,,Jobs | Multicoin Capital Job Board,2026-04-18T11:41:38.000Z
https://www.linkedin.com/jobs/view/lead-fullstack-software-engineer-factory-core-at-hadrian-4399580171?utm_source=Multicoin+Capital+job+board&utm_medium=getro.com&gh_src=Multicoin+Capital+job+board,Hadrian,hadrian.com,"Lead Fullstack Software Engineer, Factory Core","As a Lead Fullstack Engineer at Hadrian, you will own a major domain within Flow, driving outcomes across multiple teams and factory sites. The role involves architecting and implementing critical full-stack applications while ensuring high standards for quality and operational effectiveness.",React; Typescript; Go; Distributed Systems; Software Architecture; Operational Readiness; Incident Response; Data Pipelines; Technical Leadership; Cross-team Collaboration,,"Los Angeles, CA",Full-time,Lead,Engineering,,Jobs | Multicoin Capital Job Board,2026-04-18T11:26:38.000Z
https://www.linkedin.com/jobs/view/director-of-engineering-infrastructure-at-hadrian-4400492370?utm_source=Multicoin+Capital+job+board&utm_medium=getro.com&gh_src=Multicoin+Capital+job+board,Hadrian,hadrian.com,"Director of Engineering, Infrastructure","As the Director of Engineering, Infrastructure at Hadrian, you will lead a team responsible for the software systems that run manufacturing operations. This role involves defining infrastructure strategy, architecting Kubernetes platforms, and ensuring system reliability and performance.",Kubernetes; AWS; GCP; Terraform; Networking; Distributed Systems; Site Reliability Engineering; Infrastructure-as-Code; Cloud Infrastructure; Compute Platforms,,"Los Angeles, CA",Full-time,Senior,Engineering,,Jobs | Multicoin Capital Job Board,2026-04-18T11:11:38.000Z
https://www.linkedin.com/jobs/view/customer-%C4%B1ntegration-engineer-at-hadrian-4290326779?utm_source=Multicoin+Capital+job+board&utm_medium=getro.com&gh_src=Multicoin+Capital+job+board,Hadrian,hadrian.com,Customer Integration Engineer,"The Customer Integration Engineer at Hadrian will onboard new customers and translate their requirements into actionable outcomes on the factory floor. This role involves conducting gap analyses, managing onboarding programs, and serving as the primary technical contact for customers.",Engineering; Manufacturing; Aerospace; Quality Systems; GD&T; Customer Integration; Project Management; Technical Communication; Machining Operations,"$78,000 - $170,000","Los Angeles, CA",Full-time,Mid,Engineering,,Jobs | Multicoin Capital Job Board,2026-04-18T10:56:38.000Z
https://www.linkedin.com/jobs/view/naval-nuclear-propulsion-information-nnpi-control-officer-at-hadrian-4400864772?utm_source=Multicoin+Capital+job+board&utm_medium=getro.com&gh_src=Multicoin+Capital+job+board,Hadrian,hadrian.com,Naval Nuclear Propulsion Information (NNPI) Control Officer,"Hadrian is seeking a Naval Nuclear Propulsion Information (NNPI) Control Officer to coordinate NNPI requirements and ensure compliance with legal and regulatory standards. The role involves managing security systems, collaborating with stakeholders, and developing training for employees involved in NNPI-related programs.",NNPI compliance; security clearance; policy development; process implementation; cyber security; project management; stakeholder management; training development,,Los Angeles Metropolitan Area,Full-time,Mid,Engineering,,Jobs | Multicoin Capital Job Board,2026-04-18T10:41:38.000Z
https://www.linkedin.com/jobs/view/%C4%B1nfrastructure-engineer-at-hadrian-4305843440?utm_source=Multicoin+Capital+job+board&utm_medium=getro.com&gh_src=Multicoin+Capital+job+board,Hadrian,hadrian.com,Infrastructure Engineer,"As an Infrastructure Engineer at Hadrian, you will build the infrastructure for automated manufacturing, working with cloud technologies, Kubernetes, and edge computing. The role involves automating AWS infrastructure, creating CI/CD pipelines, and ensuring system scalability across manufacturing sites.",AWS; Kubernetes; Terraform; CI/CD; GitHub Actions; GitLab; Python; Go; Prometheus; Grafana,"$160,000 - $200,000","Los Angeles, CA",Full-time,Mid,Engineering,,Jobs | Multicoin Capital Job Board,2026-04-18T10:26:38.000Z
https://www.linkedin.com/jobs/view/%C4%B1t-administrator-at-hadrian-4347200068?utm_source=Multicoin+Capital+job+board&utm_medium=getro.com&gh_src=Multicoin+Capital+job+board,Hadrian,hadrian.com,IT Administrator,"The IT Administrator will support and maintain IT systems across factory environments, providing first-line IT support and managing core services. The role involves collaborating with various teams to implement IT practices and ensure network reliability.",Active Directory; Okta; Microsoft 365; Jira; AWS; Azure; Terraform; Ansible; Linux; Windows,,"Mesa, AZ",Full-time,Mid,Engineering,,Jobs | Multicoin Capital Job Board,2026-04-18T09:56:38.000Z
https://www.revolut.com/en-US/careers/position/ba6e5fcd-85fe-4b54-8e8a-7894a8502a14/,Revolut,revolut.com,API Growth Account Executive,"The API Growth Account Executive will manage a portfolio of customer accounts, focusing on increasing product adoption and meeting sales targets. The role requires strong communication skills and a deep understanding of Revolut Business products.",B2B sales; account management; project management; problem-solving; analytical skills; client relationship management; API; embedded finance; pricing strategies; negotiation,"PLN11,000 - PLN11,600 gross monthly",Remote,Full-time,Mid,Sales,,Jobs | Paradigm Job Board,2026-04-18T09:49:19.000Z
https://www.linkedin.com/jobs/view/business-analyst-at-hadrian-4402613474?utm_source=Multicoin+Capital+job+board&utm_medium=getro.com&gh_src=Multicoin+Capital+job+board,Hadrian,hadrian.com,Business Analyst,"As a Business Analyst at Hadrian, you will partner with stakeholders across operations and supply chain to analyze large-scale manufacturing data, delivering actionable insights on performance and production bottlenecks. The role involves building scalable data models and developing dashboards to track key performance indicators.",SQL; Data Analysis; Dashboard Development; Data Modeling; Reporting Tools; Lean; Six Sigma; ERP Optimization; Python; Data Validation,,"Los Angeles, CA",Full-time,Mid,Operations,,Jobs | Multicoin Capital Job Board,2026-04-18T09:41:38.000Z
https://www.revolut.com/en-US/careers/position/0511488e-ef8f-42bf-adeb-c63438052687/,Revolut,revolut.com,Head of Strategy & Operations (Wealth & Trading),"The Head of Strategy & Operations will oversee day-to-day wealth operations, ensuring efficient trading activities for customers. This role involves designing processes, implementing controls, and collaborating with various departments to meet regulatory obligations.",operations management; regulatory compliance; risk assessment; data analysis; SQL; financial services; trading operations; KPI tracking; process design; stakeholder management,,Remote,Full-time,Senior,Operations,Trading,Jobs | Paradigm Job Board,2026-04-18T09:34:19.000Z
https://jobs.paradigm.xyz/jobs/rift/17de9bfc-75cb-4c6d-ab08-90ce08fb9942,Rift,rift.com,Founding Protocol Engineer,The Founding Protocol Engineer will be responsible for developing and implementing core protocols for the company. This role requires a strong understanding of blockchain technology and software engineering principles.,,,Remote,Full-time,Mid,Engineering,Infrastructure,Jobs | Paradigm Job Board,2026-04-18T06:46:43.000Z
https://boards.greenhouse.io/breezecash/jobs/5190243008?utm_source=Multicoin+Capital+job+board&utm_medium=getro.com&gh_src=Multicoin+Capital+job+board,Breeze,breezecash.com,Regulatory Licensing & Reporting Specialist,The Regulatory Licensing & Reporting Specialist at Breeze will coordinate U.S. money transmitter licensing activities and regulatory reporting obligations. This role involves managing multiple regulatory deadlines and collaborating with various teams to ensure compliance and operational readiness.,regulatory compliance; licensing; financial services; documentation management; NMLS; KYC; transaction monitoring; cross-functional coordination,,Remote,Full-time,Mid,Operations,Payments,Jobs | Multicoin Capital Job Board,2026-04-18T05:22:42.000Z
https://boards.greenhouse.io/taxbit/jobs/5972942004?utm_source=Coinbase+job+board&utm_medium=getro.com&gh_src=Coinbase+job+board,Taxbit,taxbit.com,Product Marketing Manager,"As a Product Marketing Manager at Taxbit, you will define the positioning of the global tax compliance platform and enable the sales team to secure complex enterprise deals. The role involves translating technical capabilities into clear messaging and collaborating with various teams to drive product adoption.",B2B SaaS; product marketing; sales enablement; regulatory compliance; communication; project management; fintech; messaging frameworks,"$125,000-$150,000","San Francisco, California",Full-time,Mid,Marketing,Infrastructure,Jobs | Coinbase Job Board,2026-04-18T05:22:41.000Z
https://apply.workable.com/careers/j/65C3E9BA99?utm_source=Coinbase+job+board&utm_medium=getro.com&gh_src=Coinbase+job+board,Workable,,Sales Operations Analyst,,,,,,,,,Jobs | Coinbase Job Board,2026-04-18T05:07:41.000Z
https://coinbase.getro.com/companies/alliance-2/jobs/74862882-growth-lead-social-media#content,Alliance,alliance.xyz,Growth Lead: Social Media,The Growth Lead: Social Media will manage Alliance's social media presence and content strategy to attract high-quality founder applications. This role involves executing social growth initiatives and transforming raw content into engaging narratives.,Social Media Management; Content Creation; Growth Strategy; Data Analysis; Brand Development; Community Engagement; Digital Marketing; SEO; Video Production; Copywriting,$160k–$220k base + 0.1%–0.2% equity,"New York, NY, USA",Full-time,Mid,Marketing & Communications,Infrastructure,Jobs | Coinbase Job Board,2026-04-18T04:52:41.000Z
https://coinbase.getro.com/companies/wave-mobile-money-2/jobs/74853232-partner-operations-representative#content,Wave Mobile Money,wavemobilemoney.com,Partner Operations Representative,"As a Partner Operations Representative, you will be integral to the integration team, focusing on incorporating bill pay functionalities into user-facing apps. Your role will ensure seamless payment experiences and maintain the reliability of these features.",Integration; Payment Systems; Customer Support; Financial Services; Mobile Applications,,"Banjul, The Gambia",Full-time,Mid,Operations,Infrastructure,Jobs | Coinbase Job Board,2026-04-18T04:37:41.000Z
https://coinbase.getro.com/companies/wave-mobile-money-2/jobs/74853244-portfolio-manager#content,Wave Mobile Money,wave.com,Portfolio Manager,"Wave Mobile Money is seeking an experienced Portfolio Manager to grow their Financial Services products, including consumer and merchant lending, savings, and insurance. The role involves evaluating performance and identifying growth opportunities for new market products.",analytical skills; financial services; consumer lending; merchant lending; savings; insurance,,Kenya,Full-time,Mid,Sales & Business Development,Infrastructure,Jobs | Coinbase Job Board,2026-04-18T04:22:41.000Z
https://jobs.multicoin.capital/companies/ashby/jobs/74791240-associate-implementation-specialist-emea#content,Ashby,ashby.com,Associate Implementation Specialist - EMEA,"The Associate Implementation Specialist will manage the technical configuration for new Ashby customers, ensuring tailored implementations and effective communication with stakeholders. This role is designed for someone early in their career, providing a pathway to more senior positions.",SaaS Implementation; Project Management; Customer Engagement; Technical Configuration; Change Management; Cross-functional Collaboration; Data Analysis,"EUR 50k-87,500",Remote,Full-time,Entry,Customer Success,,Jobs | Multicoin Capital Job Board,2026-04-18T03:22:42.000Z
https://coinbase.getro.com/companies/bvnk/jobs/74792534-people-operations-coordinator#content,BVNK,bvnk.com,People Operations Coordinator,The People Operations Coordinator at BVNK will support the Head of People and Talent in managing HR functions and enhancing employee experience. This role is ideal for individuals who thrive in a fast-paced environment and are motivated by results and growth.,HR Management; Recruitment; Onboarding; Employee Relations; Performance Management,,"Cape Town, South Africa",Full-time,Entry,"Administration, People & HR",Infrastructure,Jobs | Coinbase Job Board,2026-04-18T03:22:41.000Z
